username,rating,review
Pengguna Google,1,"Kurang puas dengan penggunaan Spotify yang selalu dikit dikit premium, harganya yang juga relatif mahal dan tidak worth it sama sekali. Dulu dengerin lagu cukup didengarkan sekarang harus ada iklan dan bayar mengecewakan"
Pengguna Google,1,"mentang"" pengguna nya udah banyak jadi pelit..auto hapus"
Pengguna Google,5,wahh ini keren bangetsi tapi sayang harus premium
Pengguna Google,5,gooooddddd
Pengguna Google,5,Tolong di kurangi iklannya sama iklan yg kpop2 itu di hapus kalo bisa.semoga aja bisa full musik tanpa gangguan iklan dalam mode gratis dan kalo ada pisahkan aja jadi nonton iklan only lagu only sama ada vitur yg sangattt berguna yaitu bisa atur musik menggunakan 2 ponsel sekaligus jadi berguna agar hp tidak ngelag terimakasih atas semuanya spotify.....
Pengguna Google,5,Pkoknya okeee
Pengguna Google,5,Mantap..... tingkatkan referensi lagu lagunya
Pengguna Google,5,bagus
Pengguna Google,5,Lagu ini seru
Pengguna Google,5,Sangat bagus
Pengguna Google,5,Baik
Pengguna Google,5,Bagusss bangett
Pengguna Google,5,lagu lagu bagus semua
Pengguna Google,5,baguss
Pengguna Google,5,enak buat lagi sm tmn
Pengguna Google,5,Pemutar musik andalan
Pengguna Google,1,hadeh ini kenapa sih akhir akhir ini sportify makin pelit plis bisa gak sih jangan jadiin fitur yang gratis malah jadi prenium HEH YA JADI GINI GA SEMUA ORANG TUH PUNYA DUIT ya aku sebagai orang yang gak punya duit banyak ye kek gimana gitu KESEL GW gw dh capek capek donload lagu biar bisa didengerin pas offline atau pas g ad kuota gitu ETDAH fitur donload laguny malah jadi prenium SUMPAH mau masukin lagu ke antrean aja harus prenium PADAHAL KEMAREN ENGGAK! PLIS GW KESEL DAH PELIT LO
Pengguna Google,4,"baguss bangett, kalau kita lagi belajar atau lagi bm ngedengirin laguu di spotify jadii seneng kembali mood nyaa, ngebantu lah pokonyaa"
Pengguna Google,5,"Ditingkatkan lagi lagu""y biar lebih lengkap lagi heee"
Pengguna Google,5,Bisa mencari lagu galau
Pengguna Google,5,"Akhirnya Spotify aku ada liriknya lagiii, sukak banget!!"
Pengguna Google,1,INI APLIKASI BUKANYA MAKIN LAMA MAKIN BAGUS MALAH MAKIN LAMA MAKIN RUSAK MALAH MAKSA BUAT BELI PREMIUM LAGI JADI MOHON. DI PERBAIKI DAN HILANGKAN PEMAKSAAN SOALNYA PASTI BUKAN CUMAN ORANG YG UDAH KERJA YG DOWNLOAD APLIKASI INI ANAK YG MASIH SEKOLAH JUGA DOWNLOAD APLIKASI INI SOALNYA ANAK GUA MAKSAIN BUAT BELI PREMIUM DI SPOTIFY....
Pengguna Google,1,MAHAL BET ANJIBG
Pengguna Google,5,Bagus
Pengguna Google,5,Keren
Pengguna Google,5,ENAK ENAK BANGET LAGU NYAAA LOVE
Pengguna Google,5,bagus banget aku suka
Pengguna Google,5,Apk nya bagus bisa denger musik sambil. Main game ff
Pengguna Google,5,Good 🫰
Pengguna Google,4,Bagus
Pengguna Google,1,Kenapa setiap saya setel lagu terus ke game gak ada suaranya
Pengguna Google,5,Ok
Pengguna Google,5,🅑🅐🅖🅤🅢
Pengguna Google,3,Aku tidak bisa melihat info lengkap tentang lowongan kerja terbaru di tahun ini dan tidak mudah untuk dilakukan dan diprioritaskan untuk melakukan
Pengguna Google,5,Oke
Pengguna Google,4,Tolonng . Knpa stelah diupdte ada bug . Mati sndiri musiknya ...
Pengguna Google,4,Bagus aku ska jga aplikasinya
Pengguna Google,5,Sangat bagus
Pengguna Google,1,"beli premium msih ada 3minggu sblm premium nya abis, tapi buka spotify udah ga bisa lgi. Mau ganti email juga susah bgt, selalu tidak dapat terhubung"
Pengguna Google,5,nice lah poko ny
Pengguna Google,5,Sangat membantu disaat sepi dan disaat bahagia 😉
Pengguna Google,5,Apk yg sangat² membantu & mudah untuk menemukan musik/lagu apa saja yg kita inginkan.!!🙏
Pengguna Google,5,Assiaap Gokil pokok ny
Pengguna Google,5,Ok
Pengguna Google,1,Apk maksa premium nggak jelas
Pengguna Google,5,Ok
Pengguna Google,3,"Alasan saya belum juga membeli premium, karena saya sangat tidak suka urutan lagi saya diselingi dengan lagu lain yang seribu porsen saya tidak suka. tolong buat tombol supaya bisa di dengar offline secara acak lagu di playlist saja. terimakasih sebelumnya"
Pengguna Google,5,Nice
Pengguna Google,1,"Kalian semakin rakus, saya tahu itu adalah satu² nya pendapatan kalian, tapi tidak bisakah kalain memberi beberapa fitur saja secara gratis? Seperti contoh nya memilih music? Saya lihat itu di batasi, hanya beberapa kali saja bisa memilih lagu, kenapa anda begitu pelit? Beberapa fitur saja tidak lebih, apabila semua fitur harus premium, aplikasi anda akan sepi percayalah, oke? Beberapa saja..."
Pengguna Google,3,"aplikasinya bagus sih cuman, ketika lagi muter lagu tiba"" berenti padahal jaringan bagus,,kadang suka bikin emosi lagi enak"" nya dengerin lagu malah mati sendiri tolong diperbaiki TerrImA KaSiH!!"
Pengguna Google,5,Bagus sekali
Pengguna Google,5,Bagus keren bisa nonton tiktok bisa sambil laguan
Pengguna Google,1,Spotify=Raja kikir😂😂
Pengguna Google,1,aplikasi lagu paling parah dikit dikit premium dikit dikit iklan dasar aplikasi kikir trus g bisa putar lagu yang di ulang males bgttt
Pengguna Google,1,aplikasinya makin pelit sekarang.. semuanya premium 👎👎
Pengguna Google,1,Aplikasi ini sangat baguss saat mendengar musikk
Pengguna Google,5,Saya sangat suka denggan aplikasi ini ap lagi lagu nya lenggkap
Pengguna Google,5,baguss😅
Pengguna Google,5,sangat bagus
Pengguna Google,1,"Makin ga enak dengar lagu di sini kebanyakan di suruh premium, mending di YouTube bro"
Pengguna Google,5,Bagus untuk dengerin musik
Pengguna Google,5,Bagus dan seruu
Pengguna Google,5,Asyik
Pengguna Google,5,Ini baru gratis!
Pengguna Google,1,Bagus minus ny ada iklan
Pengguna Google,5,Keren banget bisa dengerin musik sambil ngegame
Pengguna Google,1,Kikir bgt
Pengguna Google,4,Lagu nya enak di dengar tapi banyak yang ga tersedia lagu lagu lainnya seperti lagu Duvet itu aku cari cari tapi ga ada. Semoga di perbanyak lagi dan komplit in ya Spotify terimakasih
Pengguna Google,5,Mantap 🔥🔥🔥 yoo
Pengguna Google,5,Bagus
Pengguna Google,5,Aplikasi pemutar musik terbaik
Pengguna Google,5,bagus
Pengguna Google,5,Manteplah
Pengguna Google,5,Bagus
Pengguna Google,5,Karena saya bisa mendengar lagu dengan enak
Pengguna Google,5,とても面白い
Pengguna Google,2,Plis lah lagu yang bisa di dengar ada lagu yang gak bisa didengar
Pengguna Google,5,Aplikasi ini dapat di andalkan. Karena musik nya sesuai
Pengguna Google,4,Bagus sangat sesuai untuk fungsinya
Pengguna Google,5,sangrpt enak
Pengguna Google,5,Baruuu
Pengguna Google,5,Ok
Pengguna Google,2,udah daftar pake akun yg masih bisa di pake ttp aja ga bisaa heran ntah apo lah aku nak dengar msik mas amba aja ga bisaa
Pengguna Google,5,Bagussss dan kerennn
Pengguna Google,3,"belum komplit lagu lagu nya, tapi lumayan menghibur lah"
Pengguna Google,5,Bagusssse
Pengguna Google,4,Semuwa lagu ada
Pengguna Google,3,ga bisa ganti lagu anjai klo blom premium
Pengguna Google,5,Luar biasa mantap
Pengguna Google,5,Bisa sambil main ff dengerin lagu sad
Pengguna Google,5,Please help me all my song in here 🥺
Pengguna Google,5,Keren
Pengguna Google,5,Nice
Pengguna Google,5,Mantap
Pengguna Google,1,"Terlalu banyak iklan, tolong di kurangi"
Pengguna Google,5,bagus banget aku suka sama ini
Pengguna Google,5,Mantap betul gais
Pengguna Google,5,Baguss
Pengguna Google,4,Bagus
Pengguna Google,5,"Aplikasi putar musik terbaik,lagu yang di cari semua keren sudah di setting pilihan lagu nya yg terbaik dari yang terbaik 👍🏻👑"
Pengguna Google,5,Keren
Pengguna Google,5,baguss
Pengguna Google,4,-iklan
Pengguna Google,4,Keren
Pengguna Google,5,bisa menemukan lagu yang saya ingin kan dan lagu lagu lainn
Pengguna Google,1,Aplikasi musik apaan ini! Masa memutar musik yang diinginkan harus premium. Premium sampah aplikasi musik berbayar. Semoga spotify cepat sadar akan hal ini!!! Aseli nyesel dah gw download 😡
Pengguna Google,3,"Bagus cuma hampir kayak capcut kebelet haji kebanyakan premium ""LAGWU AKWAN DWI PWUTAR BWESOK"" apalah"
Pengguna Google,5,nice baby
Pengguna Google,2,"Dulu liat lirik premium sekarang stel lagu nya aja cma bisa beberapa lagu doang gini amat hrus premium,skip juga sekarang ada batas nya selanjutnya lagi random,klo gini jadi males make apk nya"
Pengguna Google,5,Mantap
Pengguna Google,5,sangat membantu saat sedang perjalanan
Pengguna Google,5,"alhamdulillah bagus bgt sumpa ih, ggwp spotipi ai lop yhu"
Pengguna Google,3,Nggak lengkap cok
Pengguna Google,5,Asik dengerin lagu
Pengguna Google,1,(⁠θ⁠‿⁠θ⁠)
Pengguna Google,5,Godd
Pengguna Google,1,Ga seru
Pengguna Google,5,"lagu' nya lengkap, mungkin saya kasi bintang 5 krna saya suka dngerin lagu lagu' itu... bukan kah indah, apalagi lagu'nya Nadin Amizah, Hindia, Sal priadi, Seventeen, dan lain' aku menyukai lagu yang indah, seperti kalian yang memberi rating tinggi pada aplikasi spotify ini... soo tetplah semangat menjalani hidup yaa walaupun dunia tak slalu berpihak pada kalian soo be happy"
Pengguna Google,1,"Serius makin ke sini SPOTIFY makin ngelunjak suruh kita pake PREMIUM, masalahnya tuh pake PREMIUM itu 2 bulan 54.990 apa enggak kosong tuh dompet, padahal gua udah lama banget pake SPOTIFY, terus di batasi lagi dengar lagunya kalau enggak PREMIUM, udah itu iklan nya behh Satu lagu 3 iklan apaan, mau dengar lagu malah dengar iklan yang muncul mulu capek gua nungguin iklannya kelar, pliss dong untuk pihak SPOTIFY di GRATISIN lagi dong kayak dulu, udah banyak juga yang komplen soal ini tolong ya😑"
Pengguna Google,5,BAGUS BNGTT PKEEE BANGTTTT 🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩😝😝😝😝😝😝😝😝🗿
Pengguna Google,5,Bagus😎
Pengguna Google,4,Bagus cuman mines nya gak bisa pakai yg premium nya secara gratis tapi dulu bisa kenapa ya kok harus bayar?
Pengguna Google,5,baguss bangett
Pengguna Google,1,"sebenernya menurut aku gapapa kalian adain premium. tapi untuk yg gratis,bisa gasi iklannya jgn serem. kan ganggu klo lagi ngerjain tugas malem2 tiba2 denger kaya gitu"
Pengguna Google,5,Mantap 😄😁
Pengguna Google,1,sekarang semuanya harus serba premium
Pengguna Google,1,Mahal banget premium yg
Pengguna Google,3,Bagusss
Pengguna Google,1,"tgl 4 baru jatuh tempo, tp pada tgl 3 sudah langsung di potong melalui gopay saya, saya merasa di curangi, padahal saya rencana mau berhenti berlangganan karena biayanya makin mahal, tertulis 54000 tapi potongan gopay saya 61000"
Pengguna Google,5,Mantap
Pengguna Google,5,sangat bagus
Pengguna Google,2,"Knp sieee Spotify nya ga bisa di download lgi , msa hrus play lg , pdhl itu udh bnyk lgu yg sy download ,trus td sy mau download lgu lg , tiba² lgu yg sudh sy download hrus di download kmbali , trus pas sy mau download ulang ga bisa semuanya ga bisa, knp siee ga jls bngt dah"
Pengguna Google,1,"Gak jelas, lagu yang di putar gak sesuai play list"
Pengguna Google,5,Sangat bagus aplikasiny semua lagu ada dispotify
Pengguna Google,1,Saya tdak bisa login
Pengguna Google,1,Jangan kikir
Pengguna Google,5,terfavorit spotify
Pengguna Google,5,nice app
Pengguna Google,5,Bagus dan mantap
Pengguna Google,2,"tidak dapat menghubung terus setiap mau beli premiummmm, aneh banget padahal udah di update tetep aja gabisa"
Pengguna Google,5,Mantap semua lagu ada disini
Pengguna Google,1,"apa apa iklan, apa apa iklan, pdhal dulu ga kek gini"
Pengguna Google,1,"Semakin lama, semua fitur berbayar, kalau memang ingin melakukan ""fitur berbayar"" , hitung hitung lah, user bukanya bayar bulanan malah pindah ke app lain, Maruk namanya ini astaga 😴"
Pengguna Google,5,knpa si sportify sya klau mau dengerin musik slalu ad tulisan jelajah/ tutup pada hal bru dowload da g bsa asyik dengerin musikny
Pengguna Google,4,Kalau bisa dihilangkan aja iklan2nya ya admint
Pengguna Google,1,Uninstall dari hp. Ribet dengerin musik premium dulu. Mentang2 sering buka apk. Mala di buat prabayar hmmm.
Pengguna Google,5,"Sangat mudah digunakan,Good"
Pengguna Google,1,"ga rispek, aplikasi kikir"
Pengguna Google,5,Bagus semua nya
Pengguna Google,1,Maksa betul ke premium
Pengguna Google,1,Bagus
Pengguna Google,3,Kenapa Ya Spotify saya selalu mode offline ketika menggunakan jaringan data tapi wifi malah bisa online
Pengguna Google,2,.kenapa gabisa perpanjang premium ya..bilang nya ada bug gt..suruh perbarui..tapi pas q cek uda diperbarui aplikasi nya..tolong dong di bantu..
Pengguna Google,3,Ada iklannya
Pengguna Google,3,"mayan gaenak , iklannya panjang apa apa bayar."
Pengguna Google,5,SUKAA BANGETT SAMAA APK INII
Pengguna Google,5,Mantap
Pengguna Google,5,sangat bagussss
Pengguna Google,5,Bagus
Pengguna Google,5,Keren
Pengguna Google,5,Bagus
Pengguna Google,1,"Mau langganan pun susah, pakai acara sinyal gak ada, padahal di aplikasi lain bagus² aja..."
Pengguna Google,1,makin kesini gak jelas.. mau denger lagu aja harus premium. ini aplikasi untuk denger lagu apa mau jualan bensin? kocak!
Pengguna Google,1,Aneh gan setiap peralihan dari 1 lagu ke lagu lain tiba2 dia wal suaranya langsung nyaring banget udh pusing di utak atik settingan nya masih aja gitu kan aneh dari lagu sebelumnya yg volumenya ud pas lalu saat ganti ke lagu selanjutnya tiba2 lansung besar banget suaranya... Untuk DEVnya tolong segera di fix gan....! 🙏
Pengguna Google,5,Bagus
Pengguna Google,5,"Asiik, nih!"
Pengguna Google,5,Apl cukup bagus
Pengguna Google,5,Bagus
Pengguna Google,3,👍
Pengguna Google,1,"Tolong dong buat pihak Spotify saya memang pengguna gratis tapi sekiranya kebebasan saya Musikan di malam hari jangan di batasi dengan harus berlangganan premium juga , jujur saya merasa terbatasi selera musik saya"
Pengguna Google,1,Aplikasi bagus cuman kenapa harus pake premium
Pengguna Google,3,"Anj bener apa"" sekarang prem,bangkrut kah sampe' harus di prem semua? Lewatin lagu aja ada batasnya 6 kali abis itu kalo abis harus prem wkwkwkwk, walaupun masih gua pake, tapi minmal jangan dikit"" prem lah, ini prem itu prem, gimana mau bebas dengerin lagu kalo ada aja fitur yang harusnya umum di pake malah jadi prem, kan kasian orang yang yang gak bisa bayar, tolonglah fitur yang harusnya umum di pake jangan di batasi penggunaan nya, kasian yang gak mampu bayar, udah kayak cc aja wkwkwkw"
Pengguna Google,5,bagus
Pengguna Google,5,Wajib download sech
Pengguna Google,5,"aku suka denger lagu apa lagi lagu nadin amizah,dulu pas aku mw tidur harus dengerin lagu apapun di YouTube dan kalo denger disitu harus nyala hp nya sedangkan aku kalo mau tidur tuh harus dimatiin hpnya jadi gabisa denger lagu :( ,dan untungnya ada Spotify,aku jadi mudah dengerin lagu apapun,intinya the best dehhh :p"
Pengguna Google,1,Makin kesini memutar musik harus pake premium
Pengguna Google,5,👍
Pengguna Google,5,𝐒𝐩𝐨𝐭𝐢𝐟𝐲 𝐬𝐚𝐧𝐠𝐚𝐭 𝐛𝐚𝐠𝐮𝐬 𝐛𝐚𝐧𝐠𝐞𝐭 𝐰𝐚𝐥𝐚𝐮𝐩𝐮𝐧 𝐬𝐞𝐫𝐢𝐧𝐠 𝐚𝐝𝐚 𝐢𝐤𝐥𝐚𝐧 𝐧𝐲𝐚 𝐭𝐨𝐥𝐨𝐧𝐠 𝐲𝐚 😄
Pengguna Google,5,"aplikasinya bagus, iklannya gak sering banget munculnya, ada iklan horror nya, aku agak takut, but it's okey, masih bisa aku kecilin suaranya, #ILoveSpotify"
Pengguna Google,5,Bagus
Pengguna Google,5,Bagus banget
Pengguna Google,5,Lagu lagu di spotify bisa membuat ku tenang dari semua hal yg bisa membuatku menangis
Pengguna Google,5,Oke pokok nya
Pengguna Google,5,"Terkendala pembayaran premium lewat gopay, tolong diperbaiki!!!"
Pengguna Google,5,Cool asyik.
Pengguna Google,5,Seru amat aku dngr misic inii yakk 😘😘
Pengguna Google,4,Sangat di rekomendasi kan
Pengguna Google,1,Aku sih Ndak masalah iklan tapi kenapa mau putar lagu yang kita mau kok harus premium sih
Pengguna Google,5,"Spotify is an amazing music streaming app with a huge library of songs, podcasts, and playlists. The interface is smooth and easy to use, making it simple to discover new music. I love the personalized playlists like Discover Weekly and Daily Mix. Offline mode and high-quality audio are great, though some features require a premium subscription. Ads can be annoying in the free version, but overall, it’s a fantastic app for music lovers!"
Pengguna Google,5,Memberikan ketenangan lebih Sangat membantu
Pengguna Google,3,"aplikasi kikir, dikit dikit nyuruh premium"
Pengguna Google,5,Sangat sangatlah bagus 😊😊😊😊
Pengguna Google,5,Aplikasi ini sangat cocok untuk saya yang sering dengar musik. Dan aplikasi ini canggih sekali kita bisa chatan sambil denger musik
Pengguna Google,5,Ok
Pengguna Google,5,The best apk music play
Pengguna Google,2,Ngeleg aja
Pengguna Google,5,Lagunya lenkap lumayan lah
Pengguna Google,5,"tak hidup klo tak spotify, tapi tolonglah turunkan harga premium, kering ni dompet"
Pengguna Google,3,"ga trllu suka krna, ga semua vd bisa, dan apa yg diminta ga sesuai"
Pengguna Google,1,kebanyakan bug gajelas
Pengguna Google,5,my favorite music my kisah jir
Pengguna Google,5,"aku sangat suka sekali mendengarkan lagu, tiap hari saya membuka spotify dimana pun saya berada"
Pengguna Google,5,Mantap
Pengguna Google,1,"Tolonglah iklannya dikurangin, apalagi 2 kali sekali iklannya, itu 1 menit, suaranya juga gaenak didenger, sekarang ga 3 lagu sekali lagi, 1 lagu langsung iklan, bangst emang, setidaknya buat jadi 8/10 lagu per iklan, kalo gini terus mah lebih bagus download lagu di google terus dengerin di aplikasi bawaan, alasan gw pake spotify karena bisa denger tanpa perlu download, jadi keperluan beli premium itu dikit, tapi kalo iklannya kaya gini mah mending pake aplikasi bawaan"
Pengguna Google,1,Semuanya harus premium hadeehhhhh
Pengguna Google,1,LAWAK DI SURUH PREMIUM
Pengguna Google,5,Ok
Pengguna Google,1,dih males banget masa kalo mau putar lagu harus pake premium dulu bayar dulu minimal ga usah premium lah masa lagu yang pengen di denger kita harus di acak dari sana nya si jadi gak bisa putar lagu yang pengen kita putar sendiri kek apalah ga usah bayar dong 😒
Pengguna Google,5,mending jangan premium
Pengguna Google,5,"lagu "" nya enak di dengar"
Pengguna Google,2,"Gua kesel bgt bgstt,knpa sih kl mau muter lagu yg kita mau harus premium,makin update makin gila otak gua bayar ini bayar itu"
Pengguna Google,3,mantap
Pengguna Google,5,Ilike subarasih👍👍👍👍👍
Pengguna Google,5,Bagus
Pengguna Google,5,keren
Pengguna Google,5,bagus lagunya enak
Pengguna Google,5,Bagussss untuk anak galau seperti saya
Pengguna Google,5,sangat baik
Pengguna Google,1,LEMOT ANJINK
Pengguna Google,5,Lagunya pada bagus
Pengguna Google,5,Aku suka
Pengguna Google,5,bagus
Pengguna Google,1,"males banget dikit² premium iwh, masa ganti lagu harus premium? jadi emosi aku 😂"
Pengguna Google,4,I like it
Pengguna Google,2,"perasaan kemaren yang harus premium dikit, skrg malah kebanyakan fitur premium kek apaan bgt. mau dengerin musik bos bukan mau beli musik"
